start	end	text
6225760	6226800	you have to combine some.
6226800	6228720	It's just like, boom, it's before you.
6228720	6238200	The assumption or the premise implicit in your question
6238200	6242400	that we know something less well the first time than later,
6242400	6245920	assume that knowledge is a matter
6245920	6248360	of accumulating information about something
6248360	6250040	through further acquaintance with it.
6250040	6252720	But that is not sense certainty's conception
6252720	6254200	of what knowledge is.
6254200	6255920	Sense certainty's conception of knowledge
6255920	6264760	is in some ways, the more unfamiliar the thing is,
6264760	6265840	the better.
6265840	6267640	Because if it's unfamiliar, you're
6267640	6269960	just going to be like, what is this?
6269960	6275480	The first time you see a pencil, you don't know it any better
6275480	6276720	or any worse.
6276720	6280200	So the subject comes through object?
6280200	6281160	No.
6281160	6287120	The subject is immediately sensibly aware of that.
6287120	6288320	Yeah.
6288320	6295240	So another question is that, is what conscience means
6295240	6297840	identifiable to poor consciousness
6297840	6302480	and what you says identify or is in a cell,
6302480	6304800	is that identifiable or not really there
6304800	6308320	to distinct separate, distinct distinct?
6308360	6311560	I mean, insofar as there's a distinction emerges
6311560	6317880	between what it says and what it means,
6317880	6325520	that has to become for consciousness.
6325520	6328240	Otherwise, it wouldn't be a problem.
6328240	6332120	All the problems have to be problems that eventually
6332120	6334000	become for consciousness.
6334000	6337000	Even if when Hegel originally introduces them,
6337000	6339920	they're not yet for consciousness but merely for us.
6339920	6345720	But is what he says identifiable in the cell more like poor?
6345720	6349520	But what it says, like I said, I don't think
6349520	6352120	it should be identifiable with it.
6352120	6352600	Yeah.
6352600	6353960	Devanj?
6353960	6356400	What does he mean when he says sublate?
6356400	6356920	Oh, OK.
6356920	6359640	I was hoping someone would not ask me that question.
6359640	6362120	And the reason is, I think, so it's totally
6362120	6363360	a central in Hegel.
6363360	6366440	I just think it's easier to understand in the logic
6366520	6369040	because he has a whole discussion of it in the logic.
6369040	6372680	So the word in German is aufheben.
6372680	6377560	Now, aufheben, which is a separable prefix for those of you
6377560	6382840	who are taking German, has two totally different meanings
6382840	6383960	in German.
6383960	6387960	It means both to lift something up, you have this aufgehogen.
6387960	6390080	It also means to cancel something.
6390080	6394040	So if you suspend a law, you've heben this auf.
6394040	6396120	So Hegel loves the fact that there's
6396120	6400400	this word that means two completely different things.
6400400	6403600	Now, what he means by it is something
6403600	6407920	is sublated aufgehogen.
6407920	6412400	The verb is aufgehben, but the past part is it's aufgehogen.
6415400	6418760	It's to sublate.
6418760	6420120	This is sublated.
6425040	6426680	OK.
6426680	6433280	So something is sublated when it is canceled but preserved
6433280	6435400	at a higher logical level.
6435400	6437440	Now, what does that mean?
6437440	6442960	What that means, we'll give you some sort of folk examples.
6442960	6448840	So Hegel likes to say that the British monarch is sublated
6448840	6451760	in the British Constitution because there's
6451760	6456320	no monarch, because Charles, whatever his name is,
6456320	6459200	your king, not mine.
6459200	6466240	I am a subject of no kings, has no power.
6466240	6471560	His ancestors would despise his current predicament.
6471560	6475360	But he's still there.
6475360	6478240	He's there in a transformed role.
6478240	6479800	So he's both there and not there.
6479800	6482000	OK, what does that mean?
6482000	6489160	I think the better, the way to really answer this
6489160	6489800	is in the logic.
6489800	6492280	I think it becomes much clearer in the logic.
6492280	6500280	But yeah.
6500280	6506120	So the idea of sublation is that when one shape of consciousness
6506120	6509720	undermines itself and gives rise to the next,
6509720	6513280	certain features of the first shape of consciousness
6513280	6516240	are present in the second shape of consciousness.
6516240	6518520	But they have a totally different meaning.
6518520	6520440	They're like the British monarch.
6520440	6524600	It's a monarch, but in nothing like the original sense.
6524600	6532000	It's both canceled and lifted in the back.
6532000	6532600	Yeah, sorry, sorry.
6532600	6533200	I keep missing you.
6533200	6533680	Sorry.
6533680	6535320	Yeah, your name.
6535320	6535800	Bowie.
6535800	6536280	Bowie.
6536280	6536800	OK.
6537400	6540880	I want to ask about 103, 104, and 105.
6540880	6541400	That's a lot.
6541400	6542240	No, no, no.
6542240	6545440	But just basically, what does Hegel mean
6545440	6549000	when he says that the whole of the century's consciousness
6549000	6550240	is its own essence?
6550240	6553640	Because when he talks about I being its own essence,
6553640	6555240	I mean, being the essence of the century,
6555240	6559120	certainly he means that, oh, when I say now, it's my now.
6559120	6561200	But what does it mean for the whole of the century?
6561200	6564840	So essence is an essentially contrasted concept.
6564840	6566720	It's like being special.
6566720	6570560	If everyone is special, no one is special.
6570560	6574960	So if both moments of such uncertainty are the essence,
6574960	6577360	then there's certainly neither of them.
6577360	6579920	So what that means is it's not that I determine
6579920	6582680	what the object of knowledge is, or the object
6582680	6585040	determines what knowledge is.
6585040	6587400	We're not making these distinctions anymore.
6587400	6590960	So the move of using the eye to anchor the reference of this
6590960	6595080	is out, because we're not considering any other of this.
6595080	6597840	So really, the difference is that sensuous certainty
6597840	6604440	originally was sort of non-punctual or non- it
6604440	6607600	was willing to acknowledge that something outside
6607600	6612280	of a single knowing instance was knowledge.
6612280	6614440	So you said, well, what about when you were perceiving
6614440	6615520	the tree rather than the house?
6615520	6616960	Oh, OK, the answer to that.
6616960	6619920	Now it just says, I don't know what you're talking about.
6619920	6623480	That means sensuous certainty, once both subject and object
6623480	6626160	are equally the essence, which means certainly neither of them
6626160	6634680	are, that I feel like some of you are still
6634680	6636800	stuck at that point about everyone's special knowing
6636800	6638200	is because you're like, but wait,
6638200	6640760	my third grade teacher told us we were all like,
6640760	6643000	was she lying to me?
6643000	6643500	Sorry.
6648200	6650440	So the idea is, sensuous certainty,
6650440	6654660	now that we've gotten this revised version of sensuous certainty
6654660	6659480	that's revised it so in order to resolve these problems,
6659480	6662240	it knows this.
6662240	6663560	Now it knows this.
6663560	6665480	And it knows nothing about that, and doesn't want
6665480	6666680	to hear anything about that.
6666680	6668000	And now it knows this.
6668000	6671480	It doesn't know anything about that, doesn't want to hear about that.
6671480	6672240	That's the idea.
6672240	6677000	So it's giving up on any particular privilege in having it.
6677000	6679000	Yeah.
6679040	6682480	I'm wondering how exactly is sensuous certainty
6682480	6685400	is the only conception of knowledge available to itself,
6685400	6687880	like separate from itself?
6687880	6692440	Like sensuous certainty can't separate between particular pieces?
6692440	6693400	Yeah, so good.
6693400	6703720	So the very idea of a conception of knowledge requires concepts.
6703720	6707360	Therefore, it has to be able to conceptualize
6707360	6710120	it's not.
6710120	6713880	It has to be able to sort of say about itself what knowledge is,
6713880	6717600	even if that doesn't go in the object of knowledge.
6717600	6721680	Now the worry here, so we don't want,
6721680	6724240	so there's two extremes that we want to avoid.
6724240	6727480	We want to avoid on the one hand what we've been calling caveman's.
6727480	6729920	It's probably deep into a caveman, I apologize.
6729920	6733160	Caveman consciousness, where it just knows an object,
6733160	6737760	doesn't even have a conception of itself in it.
6737760	6739880	It's probably more like animal consciousness.
6739880	6746720	On the other hand, we want to avoid a consciousness,
6746720	6750880	or shape of consciousness, that has a conceptually
6750880	6753680	or articulate conception of knowledge,
6753680	6756040	but then doesn't think that that conceptually
6756040	6758280	or articulate conception of knowledge
6758280	6761040	is one of the objects of its knowledge,
6761040	6763360	and can make the following move.
6763360	6769200	It can say, oh, look, I can explain why the object of my knowledge
6769200	6771640	is the pencil, rather than the parts of the pencil,
6771640	6774360	by using concepts.
6774360	6778000	But the object of my consciousness, the object of my knowledge,
6778000	6781520	is non-conception.
6781520	6783240	You see what the problem is?
6783240	6786840	Because then it could answer Hegel's critique,
6786840	6788960	while remaining sensuous certainty
6788960	6791360	in its conception of knowledge.
6791360	6795560	So the worry is that sensuous certainty can answer Hegel's
6795560	6801120	criticism by saying, oh, in my conceptually
6801120	6804280	or articulate account of what knowledge is,
6804280	6807840	I can explain why my consciousness is consciousness
6807840	6810320	of this object rather than that object,
6810320	6813120	even though none of the stuff that I just said
6813120	6816080	can be among the objects of consciousness.
6816080	6818040	And so we need a principled reason
6818040	6823120	for locating sensuous certainty between the skill of caveman
6823120	6828040	consciousness and the caribdis of overly conceptually
6828040	6832160	sophisticated sensuous certainty.
6832160	6834760	And it's possible.
6834760	6836760	So I said before, one worry that people
6836760	6838960	have had about sensuous certainty for a long time
6838960	6842520	is Hegel is making sensuous certainty answer questions
6842520	6845440	it doesn't have to answer or can't answer.
6845440	6848080	That's sort of the worry about caveman consciousness.
6848080	6851600	The worry about what I'm calling conceptually sophisticated
6851600	6856920	sensuous certainty is it can answer Hegel's critique.
6856920	6860040	But the material it uses to answer Hegel's critique
6860040	6862280	doesn't go in the object of consciousness.
6862280	6863820	It's not one of the things it knows,
6863820	6866280	or one of the things it's conscious of.
6866280	6871680	It's meta philosophical, or it's meta epistemological account
6871680	6875040	of what the object of consciousness is.
6875040	6878520	So fully defending Hegel would require explaining
6878520	6883640	our principle way why that is not a legitimate move.
6886600	6887400	Yes, so far.
6887400	6888200	Sensuous search.
6888200	6890480	So who is it fighting with?
6890480	6892240	That's a phrase to use.
6892240	6893080	It's some.
6893080	6893600	OK.
6893600	6895760	Yeah, it's some.
6895760	6896280	Yes.
6896280	6898520	Why can't universality or universality
6898520	6900600	be known immediately?
6900600	6905800	This is a sort of, so a universal can't be
6905800	6908920	known as a universal immediately.
6908920	6911280	Because to know something as a universal,
6911280	6915400	you have to distinguish it from a predicament.
6915400	6918480	So to be conscious of something as a universal,
6918480	6922080	you have to be aware of it as a one over many.
6922080	6925240	And that requires us distinct from the many.
6925240	6926840	But why is it not the other way around?
6926840	6929680	That you first understand this unity to things
6929680	6932240	and then you can understand particulars.
6932240	6935120	Why do we have to understand distinct particulars first
6935120	6938080	in order to understand what a universal is?
6938080	6939840	I mean, the same thing.
6939840	6941680	I didn't say you have to understand the particulars
6941680	6942160	first.
6942160	6944240	To understand a particular is a particular.
6944240	6947040	You also have to understand it as distinct from potentially
6947040	6950640	other particulars and from universals that it realizes.
6950640	6954760	So that's also media.
6954760	6962880	So the immediate, the thing that you know immediately
6962880	6972440	is this, which now, sensuous certainty doesn't say of it
6972440	6973680	that it's a universal.
6973680	6976240	Because it's not aware of it as a universal.
6976240	6980360	We, the chronological observers, are aware of it as a universal.
6980360	6985640	Let me ask, how many of you are totally lost?
6985640	6987880	Raise your hand if you are totally lost.
6987880	6990840	Someone, OK, there's 0% chance that only three of you
6990840	6992040	are totally lost.
6992040	6992800	Just be honest.
6995840	6996680	OK.
6996680	7000360	Someone who is totally lost, tell me
7000360	7004480	the last place in which you were not lost.
7004480	7006080	Where did you get lost?
7006080	7007840	Someone we have not heard from yet.
7010480	7012480	I saw some hands in the background.
7015640	7017560	Anybody?
7017560	7018760	OK, Krista.
7018760	7020400	I'm not sure you're going to be like,
7020400	7023320	I got lost at this place, which is way further along
7023320	7025560	than where other people got lost.
7025560	7031040	So how do we get to pure being and what
7031040	7033680	sensory sense is pure being?
7033680	7036040	So the way we get to pure being is, first of all,
7036040	7042840	we just assume that the object of knowledge is what it is.
7042840	7044520	You only know what it is.
7044520	7049640	Now, sensuous certainty is immediate consciousness.
7049640	7054400	That means what it is conscious of can't be determined.
7054400	7057800	Because determinacy always involves idiomatic.
7057800	7061240	That means it cannot be contrast of a particular being.
7061240	7067920	That means it cannot be conscious of a determinate being,
7067920	7070720	one being as opposed to another being.
7070720	7074200	Because to be conscious of one being as opposed to another being,
7074200	7081200	a determinate being, requires negation, which is a kind of mediation.
7081200	7084680	That means because it's conscious of what is,
7084680	7087040	because all knowledge is knowledge of what is,
7087040	7090400	it's not knowledge of a determinate being,
7090400	7094680	any determinate being, or even a very indeterminate being.
7094680	7100240	It's conscious of indeterminate pure being without any determinacy.
7100240	7104760	So pure being is not a very special being.
7104760	7107600	It's not the universal being, because that
7107600	7111200	would be determinate or universal rather than a particular.
7111200	7114160	It's not God.
7114280	7117800	It's not the so-called bear particular, because that's
7117800	7119800	a particular rather than a universal.
7119800	7123560	It's just being.
7123560	7127960	It's what Parmenides is talking about.
7127960	7132320	OK, I'm sorry, I don't know your name.
7132320	7134480	Did you say you were lost?
7134480	7135960	Eventually, I didn't get lost.
7135960	7139200	Do you want to tell me the last place where you were not lost?
7139200	7140360	Did you trace your steps?
7140360	7142360	No, I wasn't around the being thing.
7142360	7143480	OK, that's great.
7144240	7146920	If you only got lost at being, you're doing very good.
7146920	7150480	Being is a very respectable place to get lost at.
7150480	7156960	I got lost the move of using the eye to anchor this.
7156960	7164600	So the idea is Hegel says, look, here and now are universals,
7164600	7169400	because that's a here, that's a here, that's a here.
7169400	7171200	Every time is a now.
7171200	7173360	Consciousness says, OK, this is a version
7173360	7175400	of making the indexical move.
7175400	7181320	It says, here is wherever I am, and now
7181320	7183360	is whenever I am speaking.
7183360	7185040	OK, good.
7185040	7189680	But now notice, I is also a universal or an indexical.
7189680	7192520	You can say I, I can say I, everyone here can.
7192520	7195960	I'm assuming everyone here can say I.
7195960	7200240	That means that for consciousness to use that move,
7200240	7203440	it has to distinguish its eye from other eyes.
7203440	7206480	That is just as to say, I, as uttered by any speaker,
7206480	7210400	S, refers to X. But that requires
7210400	7214680	the difference between a particular instance
7214680	7219080	of the variable and the general term binding the variable.
7219080	7220760	And that's a version of the distinction
7220760	7222400	between particulars and traversals.
7222400	7225280	That requires negations.
7225280	7229200	That's a form of determinacy, and it can't do that.
7229640	7231720	Is the order a matter of whether Hegel
7231720	7233880	does time first or space first?
7233880	7234800	I don't think so.
7234800	7236320	That's a good question.
7236320	7240480	But he does time in both cases first, and I'm not sure why.
7240480	7242560	Yes?
7242560	7243920	No, you.
7243920	7248720	Just why can't determination or distinction be given immediately?
7248720	7252120	Because I feel like I can immediately see differences.
7252120	7254040	This is a really good question, and it's
7254040	7257960	totally foundational in Hegel that he doesn't think
7257960	7259120	that it can be.
7259920	7264800	Now, for a really good argument, we have not seen one yet.
7264800	7267240	But the basic idea, it's in a certain way,
7267240	7269640	it's a version of the Kantian points
7269640	7272080	that the combination of the manifold
7272080	7274920	is not given by the senses.
7274920	7279480	If any immediate form of awareness,
7279480	7283800	not by means of anything else, does not
7283800	7288680	acquaint you with anything that's determinate.
7288680	7290840	Determinately one way rather than another.
7290840	7293600	For it to be determinately one way rather than another,
7293600	7297560	you have to be aware of it as determinately one way
7297560	7298440	rather than the other.
7298440	7300040	And that means your awareness of it
7300040	7303680	is that way is mediated by your awareness of the ways
7303680	7305760	it might otherwise be.
7305760	7310200	This is so foundational for Hegel.
7310200	7313400	I'm not even sure he ever argued sort of.
7313400	7316080	An immediate relation is a relation
7316080	7318520	to something indeterminate.
7318520	7322000	And that means all of the immediate stuff.
7322000	7326320	So people in this period love appealing
7326320	7328360	to immediate awareness of things.
7328360	7330960	And the Hegelian move repeated over and over
7330960	7335400	is that makes the object of your awareness totally indeterminate.
7335400	7337400	OK, now here's a challenging question.
7338040	7345200	Is any of this in sensual certainty a criticism of Kant?
7345200	7350120	Does Kant have to disagree with any of any in sensual certainty?
7353800	7355440	You want to take a stab at it?
7355440	7358000	There might be a way in which if you read Kant's definition
7358000	7360320	of intuition at the beginning, that this is just
7360320	7362680	an attack on that conception, that you can be immediately
7362680	7364520	related to the object.
7364520	7368480	OK, so on one way of thinking about this,
7368480	7372240	this is a criticism of Kant's notion of intuition.
7372240	7375800	Because intuition is an immediate relation.
7375800	7378320	And Kant thinks it's an immediate relation
7378320	7380560	to a determinate object.
7380560	7384880	That's the intuition of this object rather than another.
7384880	7392440	But you could also think Kant completely
7392440	7398360	agrees that in order for you to be conscious of your intuition
7398360	7400480	as being of one object rather than another,
7400480	7403600	you have to conceptualize it.
7403600	7405600	So it's not at all clear that Kant
7405600	7409760	has to disagree with it like this.
7409760	7416360	So let me just repeat that line of thought very briefly.
7416360	7418960	So one reading of Kant, which I don't think
7418960	7420600	is a right reading but simply upheld,
7420600	7423480	is that intuitions, because they are immediate,
7423480	7425920	are completely indeterminate.
7425920	7430320	The object of intuition without concept is just totally indeterminate.
7430320	7432600	I think that doesn't make any sense in Kant.
7432600	7437080	But if that's what Kant's view, then Hegel's just making his point forward.
7437080	7440800	I think it's much more plausible that Kant thinks that intuition
7440800	7442920	is an intuition of a determinate object.
7442920	7444320	It's a particular object.
7444320	7445680	It's an intuition of this object.
7445680	7449520	It's not just an intuition of objects that are indeterminate.
7449560	7454680	But Kant can, I think, acknowledge the point here by saying, oh, that's right.
7454680	7458280	But in order for you to be conscious of that object of intuition
7458280	7463920	as the object of that intuition, you need to conceptualize it.
7463920	7464680	Yes?
7464680	7465240	Yeah.
7465240	7468920	Just one question about that last comparison between the two
7468920	7469960	that you made.
7469960	7472720	It seems to me when you're talking about the object for Hegel,
7472720	7475680	that seems much more broad than the object for Kant.
7475680	7477840	I think we would grant that the object does need
7477840	7479440	to fall under concepts for Kant.
7479440	7485440	But it seems like there are things that when Kant wouldn't consider an object,
7485440	7488200	but you suggest that Hegel maybe would.
7488200	7489960	And that would seem to maybe.
7489960	7493120	So object at this point is supposed to be totally general.
7493120	7495000	It's the object of consciousness.
7495000	7497720	The only more specific notion of object that we've seen
7497720	7499400	is the object of sensuous certainty.
7499400	7502480	And that's quite determinate.
7502480	7505440	It's intended to be a very determinate conception of an object.
7505440	7507960	Something you can be sensuously certain of.
7507960	7510240	You can't be sensuously certain of God.
7510240	7512520	You can't be sensuously certain of the laws of nature.
7512520	7513560	You don't sense them.
7513560	7516280	You can't be sensuously certain of propositions inside of it.
7516280	7519400	So we can see the most general possible notion of object at all,
7519400	7523560	and an attempt at a highly determinate one, where the highly
7523560	7526320	determinate one has Hegel or he's fate.
7529640	7533680	I'm tempted to think that Kant would just say everything even concepts
7533680	7536600	are immediate because of self-consciousness.
7536600	7542240	So then there's no real problem for him that, for example,
7542240	7547080	to think that we can't immediately know what universal means.
7547080	7550280	Because everything's kind of immediate.
7550280	7554040	Sorry, did you say immediate or immediate?
7554040	7555320	Immediate.
7555320	7559640	But Kant's conceptual representation is immediate representation.
7559640	7563920	To have a concept is to represent something
7563920	7567240	by means of the marks of that concept.
7567240	7573400	So conceptual representation, as such, is immediate.
7573400	7577760	What about just unity of app perception, the baseline?
7577760	7579640	Is that kind of immediate?
7579640	7584760	And from there, you can just know how things are like?
7584760	7589080	So I'm immediately conscious of myself as combining.
7589080	7591280	But in order for me to be conscious of anything,
7591280	7593680	something has to be given to me in tuition.
7593680	7595320	And I have to conceptualize it.
7595320	7599120	So you're right, I'm immediately conscious of myself as acting.
7599120	7604640	But what Hegel would say is that I is totally indeterminate.
7604640	7605680	That's kind of the point.
7605680	7606600	It's totally empty.
7606600	7608120	The I has no content.
7608120	7611500	So Hegel would actually think that, on that point,
7611500	7613760	Kant completely agrees with it.
7613760	7617960	But I'm worried that we're kind of losing everybody with Kant.
7617960	7619120	Yes, sorry.
7619120	7622480	Just one more comment.
7622480	7622960	Great.
7622960	7624040	I think it was all met.
7624040	7627640	Is there an issue with Hegel's specific case in time
7627640	7631000	as you adrift with it or not?
7631000	7632120	Yes.
7632120	7639200	Depending on how strongly, it depends on what
7639200	7641800	Hegel means by calling space and time universal.
7641800	7645400	I think all he means by universal is a one over met.
7645400	7648560	And in that very minimal sense, space and time
7648560	7650520	are ones over many in Kant.
7650520	7652720	They're not conceptual universals.
7652720	7654200	But yeah, that's a good question.
7654200	7658400	I guess you repeat your indexical formulation
7658400	7660320	of the universality of the I.
7660320	7661200	Oh, absolutely.
7663880	7665040	I would love to do that.
7665040	7667680	OK.
7667680	7691640	Or any speaker S I has uttered by mass refers to S.
7691640	7695520	Seems unarguable.
7695520	7697360	What did you learn today in philosophy class?
7697360	7701200	Well, we learned whenever anyone says I, I refers to them,
7701200	7703880	the person who said it.
7703880	7706640	How much is the tuition of the school is?
7706640	7712320	So the idea is notice that this requires
7712320	7715560	a difference between the universal speaker
7715560	7718440	and individual values of this variable.
7718440	7721640	If we wrote this out, it would start with the quantifiable
7721640	7726360	clause for all S. If S is a speaker,
7727360	7729440	and that just has contained within it
7729440	7732040	the difference between a particular and a universal,
7732040	7735240	that involves mediation, it involves determinacy.
7735240	7739040	None of that can be in the content of what
7739040	7741160	sensuous certainty is conscious of.
7741160	7744160	Now, the question that I was talking about before
7744160	7747600	is whether it could be something sensuous certainty could
7747600	7753360	say in order to explain the reference of its consciousness
7753360	7756160	to an object, even though it's not something it's conscious of.
7756160	7757960	And that gets into the difficult question of,
7757960	7760280	how conceptually sophisticated are we
7760280	7762840	allowed to make sensuous certainty?
7762840	7764320	Willow, you have your head up.
7764320	7766160	No, he's got 109.
7766160	7766680	OK.
7766680	7767840	I understood.
7767840	7770880	Or are you going to ask me the series of Vakas?
7770880	7773080	I mean, if you want to add it to it.
7773080	7774000	You have to ask me.
7774000	7774960	Sure, sure.
7774960	7776000	Well, what are they?
7776000	7777120	I just read off the bad.
7777120	7778720	Well, they're Roman gods.
7778720	7779240	You know that.
7779240	7779560	There you go.
7779560	7780320	Yes, I do know that.
7780320	7781120	OK.
7781120	7782200	That's not what I would do.
7782200	7782700	OK.
7782860	7787780	What I was curious about, anyway, was the so I understood you
7787780	7793500	as saying that sensuous sort of, you know,
7793500	7795500	says it knows pure being, but really knows
7795500	7797900	this specific thing, this pencil, whatever.
7797900	7802100	And then it's an issue that you can't know pure being
7802100	7804100	through your senses and whatnot.
7804100	7805980	Where does that come from?
7805980	7807980	You know, you can't know it through your senses.
7807980	7810620	That does seem obvious to me, but would this have to be given?
7810900	7815380	So it doesn't come up here, such as the series of Vakas passage.
7815380	7818740	So it was a response to a worry that you might have.
7818740	7822860	Hegel is assuming that by having demonstrated
7822860	7826980	that what sensuous certainty can say of its object,
7826980	7829340	namely that it's pure being, cannot be
7829340	7831620	what it means to be its object.
7831620	7833740	But then why couldn't sensuous certainty just
7833740	7836060	say, this is a question that as far as I know,
7836060	7838380	Hegel doesn't address, that, oh, no, no.
7839260	7841620	That's both what I said and what I meant to be my object.
7841620	7843500	The object of sensuous certainty is pure being.
7846340	7847620	And he doesn't address this.
7847620	7851300	Now then you might say, well, OK, how could sensibility,
7851300	7854740	how could the senses acquaint you with pure being?
7854740	7856940	But now I will talk about series in Vakas.
7856940	7858420	So this is a great passage.
7858420	7860260	With its appeal to universal experience,
7860260	7862620	we may be participating to anticipate concerns
7862620	7864020	in the practical sense.
7864020	7866340	So the phenomenology is not just about theoretical knowledge,
7866340	7868860	it's also about practical knowledge, knowledgeable is good.
7868860	7871020	In this respect, what one can say
7871020	7873260	to those who make assertions about the truth and reality
7873260	7876380	of sensuous objects is that they should be sent back
7876380	7878900	to the most elementary school of wisdom,
7878900	7883780	namely to the old Ellucidian secrets of Ceres and Vakas.
7883780	7887260	So the Ellucidian mysteries are this mystery cult
7887260	7891300	in ancient Greece that you would be inducted into,
7891300	7894620	and you would be taught various cosmic truths
7894620	7897100	about the universe that we don't know that much about it.
7897100	7902300	But Hegel knows as much as anyone in the 19th century
7902300	7906820	other than Schelling about classical antiquity.
7906820	7912180	And he has a view about what the esoteric doctrine, the insider
7912180	7914460	teaching of the Ellucidian mystery cult was.
7914460	7915960	And he's about to tell us what is.
7915960	7918820	And they have yet to learn the secret of the eating of the bread
7918820	7921100	and drinking of the wine.
7921100	7924340	This is so because the person who has been initiated into these secrets
7924380	7927500	not only comes to doubt the being of sensuous things,
7927500	7930540	but rather it arrives at despair about them.
7930540	7933020	In part, he brings about their nothingness.
7933020	7937660	And in part, he seems them to seize them to do it to themselves.
7937660	7942620	So what Hegel is referencing is the fact that on his view,
7942620	7945820	what you learned in the Ellucidian mysteries
7945820	7951020	was that no individual being has any reality.
7951020	7954740	And you learned this by basically taking a lot of drugs.
7954740	7956020	I'm totally serious.
7956020	7957420	This is almost certainly true.
7957420	7959260	Almost certainly true of all these ancient mystery
7959260	7962340	cults were based on the heavy use of all this magic.
7962340	7965460	That's like you can actually prove this archaeologically
7965460	7968140	because you can get plant residue from these various bowls
7968140	7971060	and you can figure out what psychedelics they use.
7971060	7973420	You take a bunch of psychedelics, and then they would perform
7973420	7974940	these little pageants for you.
7974940	7977420	And then the point on Hegel's interpretation,
7977420	7979580	the point of the pageant was to discover
7979580	7982820	that no finite being has any reality.
7982820	7986460	The only being that's real is pure being.
7986460	7990020	So the point is the people who insist
7990020	7993660	on the reality of individual things, the sensuous certainty
7993660	7998860	person, needs to go do the Ellucidian mysteries.
7998860	8001940	And what they'll see is that's the true result of their view,
8001940	8005300	that the only thing that's real is pure being.
8005300	8007300	Now what are the animals excluded from this wisdom?
8007300	8008780	Instead, they prove themselves to be
8008780	8010620	the most deeply initiated into it,
8010620	8013180	for they do not stand still in the face of sensuous things
8013180	8015220	as if those things existed in themselves.
8015220	8016980	Despairing of the reality of those things
8016980	8019420	and in the total certainty of the nullity of those things,
8019420	8021180	they without any further ado simply
8021180	8023380	help themselves to them and devour them.
8023380	8025020	Just like the animals, all of nature
8025020	8026780	celebrates these revealed mysteries,
8026780	8031260	which teach the truth about sensuous things.
8031260	8033700	So Hegel is saying, even the animals know better
8033700	8035580	than the sensuous certainty person,
8035580	8037780	they know that finite things don't have any reality
8037780	8039900	because you can just eat them.
8039900	8041660	So is that just a joke?
8041660	8043020	It's not just a joke.
8043020	8046340	Because Hegel's view, Hegel's true view,
8046340	8048860	he's not someone who believes that the only thing that's
8048860	8050220	real is pure being.
8050220	8054060	That view is called a cosmose.
8054060	8060620	It's the view that denies the existence of the cosmos,
8060620	8064500	where we take the cosmos to mean determinate beings,
8064500	8068260	determinate or find ideas.
8068260	8072140	So if an atheist is someone who denies the existence of God,
8072140	8075820	and a cosmist is someone who denies the existence of beings,
8075820	8077620	there's only pure being.
8077620	8081460	Now Hegel, I'm sort of obsessed with this.
8081460	8083380	Some of you heard me talk about this many, many times.
8083380	8084900	This is one of my great hobby horses.
8084900	8089060	Hegel is obsessed with refuting a cosmose.
8089060	8096900	In fact, the science of logic, in a less temperate moment,
8096900	8098940	I would say Hegel's entire philosophical project
8098940	8100660	consists in the reputation of a cosmose.
8100660	8102340	That's a little bit of an exaggeration.
8102340	8105300	But his view about the North, so Hegel
8105300	8108540	does not think that the Eleusinian mysteries are
8108540	8109540	getting you at the truth.
8109540	8111500	Namely, all there is is pure being and finite things
8111500	8112860	have no reality.
8112860	8115260	He thinks that view is incoherent.
8115260	8117260	Because if they have no finite reality,
8117260	8121060	how could you have thought they had a finite reality?
8121060	8123700	The illusory being is a kind of being.
8123700	8127660	So they can't not exist at all.
8127660	8131820	And furthermore, he thinks that the pressure to a cosmism
8131820	8133980	is endemic or internal, more or less,
8133980	8135820	to the entire Western philosophical tradition.
8135820	8137900	In fact, Western philosophy begins with a cosmism.
8137900	8140980	It begins with Parnedians.
8140980	8144900	And it returns in the form of Spinoza,
8145540	8147780	he thinks Spinoza, although he Spinoza denies it,
8147780	8151460	Spinoza's view entails that no finite things exist.
8151460	8154060	In fact, not just no finite things, no beings exist.
8154060	8155100	God is not a being.
8155100	8156260	God is just pure being.
8156260	8157700	That's what Hegel thinks Western is.
8157700	8160580	He's also read it.
8160580	8163460	And he thinks that his entire philosophical tradition,
8163460	8166060	fifth de Chale, all of his pals, also
8166060	8170820	have this problem that their fundamental first principle,
8170820	8174180	the I or the indifference point, actually
8174180	8177180	eliminates the existence of all finite things.
8177180	8178540	It eliminates all beings.
8178540	8180580	It's just pure being.
8180580	8182860	So what we have to do is maintain
8182860	8185660	the existence of finite things, but not in this dumb way
8185660	8187740	that sexual certainty wants to.
8187740	8189980	Here's a being, here's another being,
8189980	8192940	and they're unrelated to one another.
8192940	8194980	In fact, the way we have to retain
8194980	8198300	the being of finite things is the way the animals do,
8198300	8201620	which is to say, they have a, finite things
8201620	8207820	have a kind of being, which is then subrelated,
8207820	8210500	but then retained at a higher level.
8210500	8213020	So we'll talk about this in the logic,
8213020	8217340	but the digestive model of the animal's relationship
8217340	8219580	to finite things is, in fact, Hegel's
8219580	8221500	view about the reality of finite things.
8221500	8223500	So what he's saying is, you need to go
8223500	8225420	to the L.O. studio of mysteries, or more properly,
8225420	8227060	just to pay attention to animals.
8227060	8231060	And what you'll see is, finite things do have a kind of being.
8231940	8232780	Then we'll read some more.
